encadrement,,,,n.m.,"Motif continu extérieur au cadre, ayant un simple but décoratif.",,,,,,,,,,,,,,,,,,,,,,,
encart,,,,n.m.,"Document isolé ou fraction de document, carte ou imprimé quelconque, inséré dans un ouvrage, libre ou relié avec les cahiers",,,,,,,,,,,,,,,,,,,,,,,
entité géographique,,,,n.f.,,,,Unité géographique,,,,,,,,,,,,,,,,,,,,
entité géométrique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
entoilage,O,,,n.m.,"Collage d'une ou plusieurs cartes sur un tissu, pour améliorer la résistance du support imprimé",,,,,,,,,,,,,,,,,,,,,,,
entrepôt de données géographiques,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
épaisseur,,,,n.f.,Largeur d'un trait ,,,,,,,,Dimension d'un caractère typographique parallèlement à la ligne de base,,,,,,,,,,,,,,,
épreuve d'essai,,,,n.f.,"Document obtenu par procédé photomécanique ou par impression, à partir des éléments de reproduction, en vue de leur vérification et de corrections éventuelles, avant de procéder au tirage en série.",,,,,,,,,,,,,,,,,,,,,,,
épreuve par couleurs combinées,,,,n.f.,Épreuve correspondant à la superposition de plusieurs planches de couleur,,,,,,,,,,,,,,,,,,,,,,,
épreuves par couleurs séparées,,,,n.f.,Ensemble d'épreuves comportant un document distinct pour chacune des planches de couleur,,,,,,,,,,,,,,,,,,,,,,,
équarrissage,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
équateur,,,,n.m.,Section de l'ellipsoïde de référence par le plan passant par le centre et perpendiculaire à l'axe de l'ellipsoïde,,,,,,,,,,,,,,,,,,,,,,,
équidistance,,,,n.f.,Valeur dont les multiples définissent les altitudes des courbes de niveau d'une carte dans un système où ces altitudes sont régulièrement espacées. Nota : une même carte peut utiliser diverses équidistances selon la région,,,,,,,,,,,,,,,,,,,,,,,
erreur,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
erreur absolue,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
erreur accidentelle,,,,n.f.,Erreur de valeur différente et inconnue lors de chaque répétition d'un processus dans des conditions identiques,,,erreur aléatoire,,,,,,,,,,,,,,,,,,,,
erreur aléatoire,,,,n.f.,Erreur de valeur différente et inconnue lors de chaque répétition d'un processus dans des conditions identiques,,,erreur accidentelle,,,,,,,,,,,,,,,,,,,,
erreur cartographique,,,,n.f.,"Erreur globale résultant de l'ensemble des processus d'élaboration, de rédaction, de reproduction et d'impression cartographiques",,,faute cartographique,,,,,,,,,,,,,,,,,,,,
erreur de calage,,,,n.f.,Erreur introduite par l'opérateur lors du positionnement initial de la tête d'un traceur,,,,,,,,,,,,,,,,,,,,,,,
erreur de données,,,,n.f.,Erreur résultant du processus d'obtention des données de base dont elle entraîne l'inexactitude,,,,,,,,,,,,,,,,,,,,,,,
erreur de rédaction,,,,n.f.,Erreur résultant du processus de rédaction cartographique,,,,,,,,,,,,,,,,,,,,,,,
erreur de reproduction,,,,n.f.,Erreur résultant du processus de reproduction cartographique,,,,,,,,,,,,,,,,,,,,,,,
erreur déterministe,,,,n.f.,Erreur toujours présente et de même valeur lors de chaque répétition d'un processus dans des conditions identiques,,,erreur systématique,,,,,,,,,,,,,,,,,,,,
erreur graphique,,,,n.f.,"Erreur introduite lors de la rédaction, définie par l'écart entre la position théorique d'un élément graphique et son tracé",,,,,tolérance,,,,,,,,,,,,,,,,,,
erreur instrumentale,,,,n.f.,Erreur provenant de l'imperfection de l'instrument employé,,,erreur technologique,traceur mal étalonné OU imprimante ne rendant pas la couleur voulue OU décalage de saisie dû à la souris,,,,,,,,,,,,,,,,,,,
erreur moyenne quadratique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
erreur systématique,,,,n.f.,Erreur toujours présente et de même valeur lors de chaque répétition d'un processus dans des conditions identiques. ,,,erreur déterministe,,,,,,,,,,,,,,,,,,,,
espacement,,,,n.m.,"Distance entre les axes de deux caractères consécutifs, mesurée parallèlement à la ligne de base",,,,,,,,,,,,,,,,,,,,,,,
esquisse,,,,n.f.,"Document cartographique, souvent provisoire, présentant l'aspect général d'un phénomène",,,,,maquette,,,,,,,,,,,,,,,,,,
estompage,,,,n.m.,Figuration évocatrice du relief au moyen de demi-teintes.,,,,,sémiologie graphique ; représentation du relief,,,,,,,,,,,,,,,,,,
estompage de pente,,,,n.m.,Estompage d'éclairement résultant d'un éclairage zénithal,,,,,,,,,,,,,,,,,,,,,,,
estompage d'éclairement,,,,n.m.,Estompage où la valeur de la teinte est fonction de l'éclairement du terrain résultant d'un certain éclairage conventionnel,,,,,,,,,,,,,,,,,,,,,,,
estompage d'ombre,,,,n.m.,Estompage d'éclairement résultant d'un éclairage oblique,,,,,,,,,,,,,,,,,,,,,,,
estompage hypsométrique,,,,n.m.,Estompage où la clarté de la teinte est fonction de l'altitude,,,,,,,,,,,,,,,,,,,,,,,
estompage manuel,,,,n.m.,Procédé manuel permettant d'obtenir un estompage.,,,,,,,,,,,,,,,,,,,,,,,
estompage numérique,,,,n.m.,"Réalisation d'un estompage par un procédé de traitement numérique automatique, généralement par calcul de l'éclairement par un modèle numérique de terrain",,,,,,,,,,,,,,,,,,,,,,,
estran,,,,n.m.,"Partie de la surface terrestre alternativement immergée ou émergée par suite de la marée astronomique, limitée par les plus grandes hautes mers et les plus grandes basses mers",,,,,,,,,,,,,,,,,,,,,,,
étalonnage,,,,n.m.,,,,calibration (anglais),,étalon ; calibrage,,,,,,,,,,,,,,,,,,
exactitude,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
exactitude des données,,,,n.f.,,,,,,précision des données,,,,,,,,,,,,,,,,,,
exagération des hauteurs,,,,n.f.,Amplification de l'échelle altimétrique par rapport à l'échelle planimétrique,,,,,,,,,,,,,,,,,,,,,,,
exhaustivité des données,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
exhaustivité des données géographiques,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
exonyme,,,,n.m.,"Toponyme utilisé dans un pays pour un élément géographique sous souveraineté étrangère, si ce toponyme ou au moins sa dénomination diffère de la forme originale. Ex Londres est l'exonyme français de London ou Florence celui de Firenze.",,,,"Londres, Florence sont les exonymes français de London et Firenze; Parigi est l'exonyme italien de Paris.",,,,,,,,,,,,,,,,,,,
expression toponymique,N,,,n.f.,"Toponyme comportant un ou plusieurs noms communs explicitant la nature de l'élément désigné, dans la langue du toponyme.",,,,Mont-St-Michel,toponyme simple,,,,,,,,,,,,,,,,,,
face,,,,n.f.,,,Théorie des graphes,domaine,,,,,,,,,,,,,,,,,,,,
facteur de réduction d'échelle,,,,n.m.,"Échelle locale d'une projection conforme en son point central, dans le cas où cette valeur, inférieure à 1 et voisine de 1, a été choisie pour minimiser l'altération linéaire maximale dans la zone utile de la projection",,,,,,,,,,,,,,,,,,,,,,,
facteurs sémiologiques,,,,n.m.,"Caractéristiques déterminantes d'un élément graphique, d'un symbole ou d'un signe, auxquelles il est possible de donner une signification : forme, dimension, orientation, couleur, valeur, grain.",,,,,,,,,,,,,,,,,,,,,,,
facture,,,,n.f.,Caractère traduisant la présentation générale d'une carte. Ex carte de style Michelin,,,,,charte graphique,,,,,,,,,,,,,,,,,,
famille,,,,n.f.,"Ensemble homogène de polices apparentées, de style identique, ne différant que par la largeur, la graisse ou le caractère romain ou italique",,,,,,,,,,,,,,,,,,,,,,,
feuille (d'une carte),,,,n.f.,Synonyme de coupure [- Unité de fractionnement d’un découpage OU BIEN -Champ d’une carte constituée par une unité normale d’un découpage logique] ,,,,,,,,"Coupure du niveau correspondant au champ le plus grand, dans le cas d'un système de découpage hiérarchisé",,,,,,,,,,,,,,,
feuillet,,,,n.m.,"Plus petite partie d'une feuille pliée, délimitée par quatre pliures ou bords de feuille",,,,,,,,,,,,,,,,,,,,,,,
fiabilité de la carte,,,,n.f.,Qualité exprimant le degré de confiance qui peut être accordé à la carte ou à une partie de celle-ci,,,,,,,,,,,,,,,,,,,,,,,
fiabilité des données,,,,n.f.,,,,,,exactitude des données,,,,,,,,,,,,,,,,,,
fidélité,,,,n.f.,"Qualité d'une carte exprimant le degré de conformité de son contenu, ou d'une partie de celui-ci, aux phénomènes représentés",,,,,,,,,,,,,,,,,,,,,,,
fidélité des formes,,,,n.f.,"Exactitude de la représentation horizontale des contours des objets cartographiés Nota : cette notion ne peut qu'être approchée, compte tenu des variations d'échelle locale et des altérations de généralisation",,,,,,,,,,,,,,,,,,,,,,,
figuré,,,,n.m.,(Synonyme de figuration au sens du) Résultat obtenu par l'opération de représentation graphique d'un phénomène,,Représentation,,,,,,,,,,,,,,,,,,,,,
figuré de terrain,,,,n.m.,Représentation cartographique du relief pour une région donnée,,Représentation,,,,,,,,,,,,,,,,,,,,,
figuré du relief,,,,n.m.,Représentation cartographique du relief pour une région donnée,,Représentation,,,,,,,,,,,,,,,,,,,,,
figuré proportionnel,,,,n.m.,Figuré dont un paramètre mesurable varie en fonction du phénomène représenté,,Représentation,,,représentation,,,,,,,,,,,,,,,,,,
filé des eaux,,,,n.m.,Représentation des eaux par des traits sensiblement parallèles aux rives et/ou au rivage,,Représentation,,,,,,,,,,,,,,,,,,,,,
filet,,,,n.m.,Trait d'épaisseur donnée faisant partie du cadre,,,,,,,,,,,,,,,,,,,,,,,
filtrage numérique,,,,n.m.,Tout traitement numérique ayant pour but d'adapter des données graphiques à une utilisation particulière (sélection),,,,,sélection,,,,,,,,,,,,,,,,,,
filtrage numérique d'image,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
flèche de déclinaison,,,,n.f.,Flèche d'un graphique de déclinaison indiquant la direction du nord magnétique,,,,,,,,,,,,,,,,,,,,,,,
flèche d'orientation,,,,n.f.,Flèche d'un graphique de déclinaison indiquant le nord géographique,,,,,,,,,,,,,,,,,,,,,,,
fond (de carte),,,,n.m.,"Carte reproduite totalement ou partiellement ,en une ou plusieurs couleurs souvent atténuées, servant de repère pour une surcharge représentant des phénomènes localisables déterminés. Ex : carte topographique utilisée comme support d'une carte d'inventaire géologique ",,,,,,,,"Image topographique obtenue par un procédé quelconque et associée à une surcharge obtenue par d'autres procédés, pour réaliser une carte. Nota : en d'autres termes, ces acceptions distinguent un fond topographique et une surcharge, soit non topographique et constituant le thème essentiel de la carte, soit quelconque mais réalisée par d'autres techniques que le fond ",,,,,,,,,,,,,,,
format,,,,n.m.,Dimension extérieures d'un document rectangulaire en longeur et en largeur.,,,,,,,,,,,,,,,,,,,,,,,
format de l'image imprimante,,,,n.m.,Dimensions du plus petit rectangle parallèle aux bords de la planche contenant l'ensemble des parties imprimantes de l'image,,,,,,,,,,,,,,,,,,,,,,,
format d'échange de données,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
format d'impression,,,,n.m.,Dimensions maximales de l'image pouvant être imprimée par une presse,,,,,,,,,,,,,,,,,,,,,,,
format machine,,,,n.m.,Dimensions maximales du support d'impression pouvant passer sur une presse,,,,,,,,,,,,,,,,,,,,,,,
format réel (d'une carte),,,,n.m.,Dimensions effectives de la surface cartographiée compte tenu des variations dimensionnelles du support,,,,,,,,,,,,,,,,,,,,,,,
format théorique (d'une carte),,,,n.m.,Dimensions de la surface cartographiée correspondant à une image théoriquement parfaite,,,,,,,,,,,,,,,,,,,,,,,
format utile (d'une carte),,,,n.m.,Dimensions extérieures de la surface cartographiée,,,,,,,,,,,,,,,,,,,,,,,
forme (d'un élément graphique),,,,n.f.,Ensemble des contours d'un élément graphique,,,,,,,,,,,,,,,,,,,,,,,
forme officielle (d'un toponyme),,,,n.f.,"Toponyme ayant explicitement reçu une valeur officielle sur le territoire ou sur la mer territoriale d'un pays souverain. Nota : ce terme est d'usage courant, mais constitue un abus de langage puisqu'il n'y a pas plusieurs formes d'un même toponyme, pour un élément déterminé, mais autant de toponymes différents",,,,,toponymie,,,,,,,,,,,,,,,,,,
forme originale (d'un toponyme),,,,n.f.,"Toponyme ayant valeur d'usage sur le territoire ou sur la mer territoriale d'un pays souverain, figurant en général sur sur les documents publiés dans ce pays Nota : ce terme est d'usage courant, mais constitue un abus de langage puisqu'il n'y a pas plusieurs formes d'un même toponyme, pour un élément déterminé, mais autant de toponymes différents",,,,,toponymie,,,,,,,,,,,,,,,,,,
forme traduite (d'un toponyme),,,,n.f.,"Toponyme obtenu à partir d'une expression toponymique d'une langue donnée en traduisant dans une autre langue la partie générique, et éventuellement tout ou partie de la dénomination si celle-ci est signifiante dans la langue source Nota : ce terme est d'usage courant, mais constitue un abus de langage puisqu'il n'y a pas plusieurs formes d'un même toponyme, pour un élément déterminé, mais autant de toponymes différents",,,,,toponymie,,,,,,,,,,,,,,,,,,
fuseau,,,,n.m.,Zone comprise sur une surface entre deux arcs de courbure opposée ayant même origine et même extrémité ,,,,,,,,"Zone délimitée par deux méridiens, sur l'ellipsoïde ou le plan de projection",,,,,,,,,,,,,,,
fuseau horaire,,,,n.m.,Zone de la surface terrestre soumise à la même heure légale,,,,,,,,,,,,,,,,,,,,,,,
fusée,,,,n.f.,Trait manuscrit reliant l'emplacement d'une correction à une indication généralement marginale,,Rédaction ,,,,,,,,,,,,,,,,,,,,,
fusion multisource,,,,n.f.,,,,conflation ; fusion de données multisource,,conflation,,,,,,,,,,,,,,,,,,
gabarit,O,,,n.m.,Modèle ou guide destiné à faciliter l'exécution ou le contrôle d'un tracé déterminé,,,,,,,,,,,,,,,,,,,,,,,
gamme de couleurs,,,,n.f.,Succession ordonnée de plages de teintes de différentes nuances et de différentes couleurs,,,,,,,,,,,,,,,,,,,,,,,
gamme de gris,,,,n.f.,"Séquence de plages grises de valeurs régulièrement échelonnées entre le noir et le blanc, utilisée pour contrôler la qualité de reproduction des clichés de demi-teintes",,,,,,,,,,,,,,,,,,,,,,,
gamme de teintes,,,,n.f.,Succession ordonnée de plages de nuances dégradées d'une même couleur,,,,,,,,,,,,,,,,,,,,,,,
gaufrage,?,,,n.m.,Procédé de formage consistant à presser une feuille entre une matrice et une contre-matrice,,,,,,,,,,,,,,,,,,,,,,,
généalogie des données,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
généralisation cartographique,,,,n.f.,"Adaptation des données qualitatives et quantitatives, par allègement du nombre des détails et simplification caractérisée des formes des tracés, en vue de l'établissement d'une carte répondant à des conditions déterminées.",,,,,,,,,,,,,,,,,,,,,,,
généralisation conceptuelle,,,,n.f.,Généralisation qui transforme le mode de représentation d'un phénomène pour répondre à un nouveau concept et / ou à un changement du niveau d'observation,,,,,,,,,,,,,,,,,,,,,,,
généralisation structurale,,,,n.f.,"Généralisation qui conserve le mode de représentation et d'implantation d'un phénomène, tout en schématisant sa structure originale",,,,,,,,,,,,,,,,,,,,,,,
géocodage,,,,n.m.,Codage d'information à localisation géographique selon une logique déterminée telle qu'à chaque élément d'information soit attaché un localisant.,,,,Géocodage à partir de l'adresse postale,,,,,,,,,,,,,,,,,,,
géocode,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
géoïde,,,,n.m.,"Surface de niveau du champ de pesanteur terrestre, prolongeant sous les terres émergées la surface moyenne des océans ",,,,,,,,"Surface de niveau définie à partir d'un modèle mathématique de la pesanteur terrestre, choisie pour être convenablement voisine du géoïde réel",,,,,,,,,,,,,,,
géomatique,,,,n.f.,"Ensemble des applications de l'informatique au traitement des données géographiques, et en particulier à la cartographie. ",,,,,,,,,,,,,,,,,,,,,,,
géoréfence,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
géoréférencement,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
géoréférencement direct,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
géovisualisation,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
gisement (d'une direction en un point),,,,n.m.,"Angle que fait une direction du plan de projection en un point avec l'axe passant par ce point dont la direction est voisine de celle des méridiens, orienté vers le Nord",,,,,,,,,,,,,,,,,,,,,,,
globe,,,,n.m.,"Représentation cartographique sur une sphère de la terre, d'un astre ou de l'espace céleste",,,,,,,,,,,,,,,,,,,,,,,
GPS,,O,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
gradation,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
gradin,,,,n.m.,Palier correspondant à la projection horizontale de la surface comprise entre deux courbes de niveau successives d'un relief en gradins.,,,,,,,,,,,,,,,,,,,,,,,
graduation du carroyage,,,,n.f.,Indications numériques portées en regard des lignes et des amorces matérialisant le carroyage ou le quadrillage,,,,,,,,,,,,,,,,,,,,,,,
